importer_iso3,exporter_iso3,good,hs_code,value_usd,weight_metric_tons,exporter_is_efta
HRV,VNM,Garments,62,"17,864,959",367,False
HRV,IND,Garments,62,"15,359,278",506,False
HRV,VNM,Garments,61,"11,477,223",248,False
HRV,CHN,Artificial Flowers,6702,"6,122,319",617,False
HRV,IND,Garments,61,"5,719,515",279,False
HRV,MMR,Garments,61,"5,011,823",268,False
HRV,CHN,Thread/Yarn,5402,"4,112,103","1,808",False
HRV,CHN,Christmas Decorations,950510,"3,806,347",519,False
HRV,CHN,Toys,9504,"3,394,528",339,False
HRV,CHN,Aluminum,7601,"2,848,963",925,False
HRV,CHN,Bricks,690220,"2,679,403",490,False
HRV,MMR,Garments,62,"2,232,086",118,False
HRV,IND,Thread/Yarn,5205,"1,998,454",689,False
HRV,CHN,Fireworks,360410,"1,903,034",516,False
HRV,MYS,Rubber Gloves,401519,"1,335,890",220,False
HRV,CHN,Aluminum,7604,"1,009,776",208,False
HRV,MMR,Rice,1006,"939,016","1,407",False
HRV,MYS,Electronics,85,"849,208",96,False
HRV,CHN,Tomato Products,200290,"828,845",687,False
HRV,CHN,Aluminum,7606,"820,788",283,False
HRV,IND,Rice,1006,"646,532","1,284",False
HRV,CHN,Toys,950590,"591,894",68,False
HRV,CHN,Bricks,6904,"469,977",132,False
HRV,IND,Thread/Yarn,5402,"418,540",225,False
HRV,CHN,Metallurgical Grade Silicon,280469,"336,111",185,False
HRV,CHN,Thread/Yarn,5509,"258,184",29,False
HRV,CHN,Aluminum,7605,"242,545",50,False
HRV,IND,Bricks,690220,"237,861",49,False
HRV,IND,Carpets,5702,"196,328",26,False
HRV,THA,Garments,62,"161,700",5,False
HRV,MWI,Tobacco,2401,"156,590",19,False
HRV,CHN,Nails,761610,"156,543",12,False
HRV,CHN,Gloves,420329,"132,089",8,False
HRV,BRA,Garments,61,"128,669",3,False
HRV,BRA,Garments,62,"113,959",5,False
HRV,IND,Carpets,5703,"100,155",24,False
HRV,PAK,Cotton,5201,"95,161",39,False
HRV,BLR,Furniture,94,"93,760",42,False
HRV,MYS,Garments,61,"91,374",3,False
HRV,CHN,Nails,7317,"87,536",39,False
HRV,CHN,Polysilicon,280461,"84,799",1,False
HRV,THA,Garments,61,"79,022",3,False
HRV,CHN,Thread/Yarn,5508,"72,356",14,False
HRV,CHN,Christmas Decorations,853922,"67,359",23,False
HRV,IND,Tea,210690,"57,674",1,False
HRV,CHN,Thread/Yarn,5401,"49,106",5,False
HRV,CHN,Tomato Products,210320,"41,827",46,False
HRV,CHN,Hair Products,670420,"39,656",0,False
HRV,IND,Carpets,5705,"33,656",10,False
HRV,IND,Thread/Yarn,5508,"32,805",20,False
HRV,CHN,Thread/Yarn,5204,"26,755",5,False
HRV,CHN,Bricks,681011,"20,945",10,False
HRV,CHN,Bricks,690210,"17,630",16,False
HRV,CHN,Polyvinyl Chloride,390410,"16,819",24,False
HRV,IND,Thread/Yarn,5403,"15,322",3,False
HRV,CHN,Tomato Products,120991,"14,002",0,False
HRV,IND,Thread/Yarn,5206,"13,060",3,False
HRV,PAK,Carpets,5701,"12,194",1,False
HRV,IND,Tea,210120,"11,877",0,False
HRV,IND,Carpets,5701,"7,440",0,False
HRV,CHN,Caustic Soda,281511,"5,143",4,False
HRV,PAK,Carpets,5705,"3,620",1,False
HRV,CHN,Thread/Yarn,5406,"2,326",0,False
HRV,CHN,Thread/Yarn,5205,"2,173",0,False
HRV,CHN,Tomato Products,210390,"1,275",0,False
HRV,IND,Carpets,5704,757,0,False
HRV,CHN,Nails,741510,690,0,False
HRV,MYS,Garments,62,686,0,False
HRV,CHN,Thread/Yarn,5207,622,0,False
HRV,CHN,Gloves,611691,400,0,False
HRV,IND,Thread/Yarn,5207,318,0,False
HRV,CHN,Hair Products,670300,217,0,False
HRV,PAK,Carpets,5704,159,0,False
HRV,BRA,Charcoal,4402,82,0,False
HRV,CHN,Polyvinyl Chloride,390422,55,0,False
HRV,IND,Thread/Yarn,5401,21,0,False
HRV,CHN,Bricks,6901,1,0,False
HUN,CHN,Electronics,85,"5,308,932,562","198,134",False
HUN,MYS,Electronics,85,"221,013,949","9,470",False
HUN,CHN,Garments,61,"102,348,340","8,616",False
HUN,BGD,Garments,61,"87,684,729","7,587",False
HUN,CHN,Toys,9503,"75,570,014","7,997",False
HUN,CHN,Garments,62,"74,419,855","3,209",False
HUN,CHN,Footwear,64,"59,644,884","6,610",False
HUN,IND,Garments,61,"41,899,771","1,935",False
HUN,BGD,Garments,62,"25,020,924","1,854",False
HUN,CHN,Artificial Flowers,6702,"18,399,422","2,669",False
HUN,CHN,Toys,9504,"11,414,202","1,347",False
HUN,CHN,Christmas Decorations,950510,"6,513,346","1,228",False
HUN,IND,Garments,62,"5,511,616",150,False
HUN,CHN,Toys,950590,"4,368,808",765,False
HUN,CHN,Aluminum,7606,"3,090,156","1,516",False
HUN,CHN,Fireworks,360410,"2,343,013",793,False
HUN,CHN,Tomato Products,200290,"2,276,710","1,121",False
HUN,BLR,Furniture,94,"2,146,668",360,False
HUN,IND,Carpets,5703,"2,004,982",428,False
HUN,CHN,Gloves,420329,"1,829,536",110,False
HUN,VNM,Garments,62,"1,790,033",40,False
HUN,CHN,Tomato Products,120991,"1,764,437",125,False
HUN,MMR,Rice,1006,"1,659,579","1,487",False
HUN,IND,Carpets,5702,"1,384,406",215,False
HUN,CHN,Aluminum,7604,"1,300,189",362,False
HUN,CHN,Thread/Yarn,5402,"1,258,338",380,False
HUN,MYS,Rubber Gloves,401519,"1,008,037",172,False
HUN,CHN,Nails,7317,"845,772",393,False
HUN,MMR,Garments,61,"803,176",64,False
HUN,MWI,Tobacco,2401,"698,151",190,False
HUN,IND,Tea,210690,"639,891",13,False
HUN,CHN,Bricks,690210,"530,333",419,False
HUN,IND,Thread/Yarn,5509,"527,624",95,False
HUN,VNM,Garments,61,"483,017",12,False
HUN,IND,Carpets,5705,"364,904",49,False
HUN,THA,Garments,62,"341,845",18,False
HUN,CHN,Hair Products,670300,"321,768",1,False
HUN,MMR,Garments,62,"292,077",11,False
HUN,CHN,Nails,761610,"275,129",19,False
HUN,CHN,Christmas Decorations,853922,"228,232",42,False
HUN,IND,Thread/Yarn,5510,"172,710",40,False
HUN,CHN,Thread/Yarn,5401,"148,995",12,False
HUN,CHN,Polyvinyl Chloride,390422,"148,908",23,False
HUN,MYS,Garments,61,"139,766",9,False
HUN,THA,Garments,61,"124,863",6,False
HUN,CHN,Hair Products,670420,"114,109",0,False
HUN,PAK,Carpets,5701,"109,785",5,False
HUN,IND,Bricks,690220,"97,868",67,False
HUN,KAZ,Cotton,5201,"91,719",46,False
HUN,CHN,Thread/Yarn,5406,"90,539",7,False
HUN,PAK,Carpets,5702,"86,274",11,False
HUN,CHN,Thread/Yarn,5508,"82,528",20,False
HUN,CHN,Thread/Yarn,5509,"78,982",17,False
HUN,IND,Thread/Yarn,5511,"74,381",7,False
HUN,IND,Thread/Yarn,5205,"66,663",15,False
HUN,IND,Thread/Yarn,5402,"62,946",25,False
HUN,IND,Rice,1006,"62,344",54,False
HUN,CHN,Bricks,6904,"59,318",52,False
HUN,CHN,Aluminum,7605,"46,239",11,False
HUN,CHN,Polysilicon,280461,"44,605",1,False
HUN,CHN,Thread/Yarn,5206,"37,671",30,False
HUN,IND,Bricks,690290,"34,050",18,False
HUN,CHN,Bricks,690220,"29,857",10,False
HUN,IND,Carpets,5701,"29,058",0,False
HUN,CHN,Thread/Yarn,5204,"27,275",3,False
HUN,CHN,Tomato Products,210390,"26,160",12,False
HUN,CHN,Thread/Yarn,5205,"25,186",1,False
HUN,CHN,Polyvinyl Chloride,390410,"20,776",16,False
HUN,CHN,Thread/Yarn,5207,"19,875",4,False
HUN,CHN,Bricks,690290,"19,459",3,False
HUN,IND,Tea,210120,"16,435",1,False
HUN,CHN,Bricks,6901,"14,319",4,False
HUN,BRA,Garments,62,"11,695",0,False
HUN,CHN,Thread/Yarn,5511,"9,681",1,False
HUN,CHN,Gloves,611691,"7,934",1,False
HUN,CHN,Nails,741510,"7,795",1,False
HUN,CHN,Polyvinyl Chloride,390421,"6,875",6,False
HUN,BRA,Garments,61,"5,787",0,False
HUN,IND,Bricks,681011,"5,189",14,False
HUN,IND,Sandstone,251620,"4,891",5,False
HUN,CHN,Aluminum,7601,"3,875",0,False
HUN,MYS,Garments,62,"3,642",0,False
HUN,CHN,Aluminum,7603,"3,584",0,False
HUN,CHN,Bricks,681011,"1,087",1,False
HUN,CHN,Thread/Yarn,5510,"1,024",0,False
HUN,ARG,Garments,61,698,0,False
HUN,ARG,Garments,62,200,0,False
HUN,MUS,Garments,61,180,0,False
HUN,MUS,Garments,62,137,0,False
HUN,IND,Thread/Yarn,5204,39,0,False
HUN,CHN,Polyvinyl Chloride,391530,11,0,False
HUN,IND,Embellished Textiles,540792,9,0,False
HUN,PAK,Carpets,5705,8,0,False
HUN,IND,Thread/Yarn,5508,7,0,False
HUN,IND,Thread/Yarn,5401,6,0,False
HUN,IND,Thread/Yarn,5207,4,0,False
HUN,BRA,Timber,4403,3,0,False
HUN,CHN,Metallurgical Grade Silicon,280469,2,0,False
HUN,CHN,Thread/Yarn,5403,1,0,False
HUN,CHN,Tomato Products,210320,1,0,False
IRL,CHN,Electronics,85,"2,337,322,328","71,584",False
IRL,CHN,Garments,61,"388,857,957","15,265",False
IRL,CHN,Garments,62,"302,129,185","7,705",False
IRL,BGD,Garments,61,"263,138,408","13,526",False
IRL,MYS,Electronics,85,"221,832,649","1,107",False
IRL,CHN,Footwear,64,"213,159,111","8,694",False
IRL,CHN,Toys,9503,"203,024,934","13,077",False
IRL,BGD,Garments,62,"180,991,487","7,665",False
IRL,CHN,Toys,9504,"85,309,346","2,512",False
IRL,IND,Garments,61,"74,489,146","2,725",False
IRL,VNM,Garments,62,"69,277,353","1,672",False
IRL,VNM,Garments,61,"56,221,486","1,109",False
IRL,IND,Garments,62,"51,234,852","1,073",False
IRL,CHN,Christmas Decorations,950510,"27,131,782","2,627",False
IRL,CHN,Artificial Flowers,6702,"17,056,577","1,306",False
IRL,CHN,Toys,950590,"15,273,438",908,False
IRL,MMR,Garments,62,"10,242,273",266,False
IRL,IND,Tea,210120,"9,842,819",685,False
IRL,MYS,Rubber Gloves,401519,"8,151,972",892,False
IRL,CHN,Nails,7317,"6,886,125","3,704",False
IRL,IND,Rice,1006,"6,243,842","4,771",False
IRL,CHN,Hair Products,670420,"6,187,304",13,False
IRL,THA,Garments,61,"5,364,577",110,False
IRL,MMR,Garments,61,"4,757,766",200,False
IRL,CHN,Thread/Yarn,5402,"3,586,346","1,306",False
IRL,IND,Carpets,5702,"3,544,283",508,False
IRL,CHN,Aluminum,7606,"2,351,483",785,False
IRL,CHN,Tomato Products,210390,"2,344,937",508,False
IRL,IND,Carpets,5703,"2,266,774",566,False
IRL,THA,Garments,62,"2,228,753",66,False
IRL,CHN,Tomato Products,200290,"2,141,800","1,750",False
IRL,MUS,Garments,62,"1,737,567",54,False
IRL,CHN,Aluminum,7604,"1,716,168",375,False
IRL,IND,Tea,210690,"1,710,627",328,False
IRL,MYS,Garments,61,"1,447,057",48,False
IRL,MUS,Garments,61,"1,183,262",32,False
IRL,IND,Sandstone,251620,"1,177,047","3,925",False
IRL,IND,Thread/Yarn,5402,"1,051,948",817,False
IRL,IND,Carpets,5705,"772,064",138,False
IRL,CHN,Caustic Soda,281511,"672,364",899,False
IRL,CHN,Christmas Decorations,853922,"607,248",25,False
IRL,CHN,Gloves,420329,"498,850",23,False
IRL,CHN,Nails,761610,"420,967",29,False
IRL,IND,Carpets,5701,"380,668",28,False
IRL,CHN,Thread/Yarn,5511,"341,326",26,False
IRL,CHN,Hair Products,670300,"334,286",2,False
IRL,CHN,Thread/Yarn,5406,"260,400",18,False
IRL,CHN,Squid,160554,"252,773",45,False
IRL,CHN,Aluminum,7601,"216,229",4,False
IRL,MYS,Garments,62,"189,869",6,False
IRL,PAK,Carpets,5702,"163,936",24,False
IRL,CHN,Thread/Yarn,5204,"143,513",7,False
IRL,NPL,Carpets,5701,"136,007",1,False
IRL,CHN,Gloves,611691,"135,354",2,False
IRL,CHN,Tomato Products,120991,"118,628",2,False
IRL,IND,Embellished Textiles,540792,"111,775",7,False
IRL,CHN,Thread/Yarn,5401,"103,313",5,False
IRL,IND,Thread/Yarn,5511,"90,531",7,False
IRL,PAK,Carpets,5701,"86,208",2,False
IRL,CHN,Bricks,690290,"76,667",27,False
IRL,CHN,Aluminum,7605,"74,087",11,False
IRL,BRA,Garments,61,"66,504",1,False
IRL,BRA,Garments,62,"64,183",1,False
IRL,CHN,Bricks,6904,"63,829",143,False
IRL,CHN,Bricks,681011,"62,119",71,False
IRL,IND,Thread/Yarn,5401,"61,683",4,False
IRL,CHN,Thread/Yarn,5207,"52,296",6,False
IRL,CHN,Bricks,690220,"48,078",79,False
IRL,PER,Gold,7108,"43,945",27,False
IRL,IND,Thread/Yarn,5207,"42,501",3,False
IRL,CHN,Nails,741510,"32,010",4,False
IRL,CHN,Polyvinyl Chloride,390421,"31,095",4,False
IRL,CHN,Thread/Yarn,5508,"26,459",2,False
IRL,BRA,Charcoal,4402,"26,406",31,False
IRL,CHN,Thread/Yarn,5509,"21,941",3,False
IRL,BRA,Timber,4403,"20,906",92,False
IRL,CHN,Polyvinyl Chloride,390410,"20,781",2,False
IRL,IND,Carpets,5704,"18,705",4,False
IRL,CHN,Aluminum,7603,"18,699",1,False
IRL,IND,Bricks,6901,"15,127",39,False
IRL,CHN,Cotton,5201,"13,274",1,False
IRL,IND,Rice,100890,"11,266",7,False
IRL,CHN,Bricks,6901,"10,671",16,False
IRL,CHN,Polysilicon,280461,"10,089",0,False
IRL,CHN,Thread/Yarn,5206,"9,048",2,False
IRL,IND,Thread/Yarn,5509,"6,927",1,False
IRL,MMR,Rice,1006,"5,852",3,False
IRL,ARG,Garments,61,"5,623",0,False
IRL,IND,Bricks,690220,"5,417",4,False
IRL,CHN,Polyvinyl Chloride,390422,"5,316",1,False
IRL,IND,Thread/Yarn,5204,"5,189",0,False
IRL,CHN,Bricks,690210,"3,211",3,False
IRL,CHN,Metallurgical Grade Silicon,280469,"3,054",0,False
IRL,CHN,Coal,2701,"2,564",0,False
IRL,IND,Bricks,690290,"1,646",2,False
IRL,CHN,Thread/Yarn,5205,"1,611",0,False
IRL,PAK,Carpets,5705,"1,546",0,False
IRL,ARG,Garments,62,"1,528",0,False
IRL,CHN,Caustic Soda,281512,"1,324",0,False
IRL,CHN,Thread/Yarn,5403,"1,307",0,False
IRL,IND,Sugarcane,121293,"1,208",0,False
IRL,BLR,Furniture,94,"1,169",0,False
IRL,NPL,Carpets,5702,881,0,False
IRL,IND,Thread/Yarn,5406,747,0,False
IRL,PAK,Carpets,5703,713,0,False
IRL,IND,Thread/Yarn,5205,699,0,False
IRL,PAK,Cotton,5201,699,0,False
IRL,IND,Embellished Textiles,580900,578,0,False
IRL,MMR,Jade,710399,481,0,False
IRL,IND,Thread/Yarn,5206,249,0,False
IRL,CHN,Thread/Yarn,5510,231,0,False
IRL,MMR,Rubies,710391,143,0,False
IRL,IND,Thread/Yarn,5508,110,0,False
IRL,CHN,Tomato Products,210320,93,0,False
IRL,ETH,Textiles (hand-woven),5209,81,0,False
IRL,IND,Bricks,6904,78,0,False
IRL,NPL,Carpets,5703,65,0,False
IRL,CHN,Tomato Products,200950,64,0,False
IRL,CHN,Fireworks,360410,58,0,False
IRL,PER,Timber,4403,41,0,False
IRL,NPL,Carpets,5705,36,0,False
IRL,IND,Thread/Yarn,5403,17,0,False
IRL,IND,Embellished Textiles,540791,9,0,False
IRL,IND,Thread/Yarn,5510,5,0,False
IRL,NGA,Cocoa,180100,4,0,False
IRL,PAK,Carpets,5704,3,0,False
IRL,BLR,Lumber,4707,3,0,False
ISL,CHN,Electronics,85,"293,359,697","127,901",False
ISL,CHN,Garments,62,"38,495,207",776,False
ISL,CHN,Garments,61,"33,939,139",814,False
ISL,CHN,Metallurgical Grade Silicon,280469,"18,056,046","7,283",False
ISL,BGD,Garments,61,"11,812,301",391,False
ISL,CHN,Footwear,64,"10,689,562",287,False
ISL,CHN,Toys,9503,"8,965,612",459,False
ISL,BGD,Garments,62,"7,709,286",210,False
ISL,VNM,Garments,62,"5,826,034",90,False
ISL,MYS,Electronics,85,"5,389,952",96,False
ISL,VNM,Garments,61,"4,790,790",80,False
ISL,CHN,Fireworks,360410,"4,268,653",628,False
ISL,IND,Garments,61,"2,872,197",63,False
ISL,IND,Garments,62,"2,868,192",51,False
ISL,CHN,Toys,9504,"2,483,505",116,False
ISL,MYS,Rubber Gloves,401519,"2,238,280",239,False
ISL,MMR,Garments,62,"2,028,184",43,False
ISL,CHN,Bricks,690290,"1,708,802",559,False
ISL,CHN,Christmas Decorations,950510,"1,524,107",123,False
ISL,MMR,Garments,61,"1,161,402",55,False
ISL,CHN,Toys,950590,"1,019,112",51,False
ISL,CHN,Artificial Flowers,6702,"992,077",95,False
ISL,THA,Garments,62,"829,521",20,False
ISL,CHN,Aluminum,7601,"812,771",212,False
ISL,CHN,Gloves,420329,"780,457",16,False
ISL,CHN,Aluminum,7604,"765,601",168,False
ISL,THA,Garments,61,"738,365",20,False
ISL,IND,Rice,1006,"631,980",211,False
ISL,IND,Carpets,5702,"508,548",62,False
ISL,MYS,Garments,61,"338,251",9,False
ISL,CHN,Gloves,611691,"304,282",8,False
ISL,CHN,Nails,7317,"243,272",53,False
ISL,CHN,Tomato Products,210390,"190,081",26,False
ISL,CHN,Tomato Products,200290,"180,340",88,False
ISL,MYS,Garments,62,"155,318",8,False
ISL,CHN,Bricks,690220,"150,744",70,False
ISL,CHN,Aluminum,7606,"130,673",41,False
ISL,IND,Carpets,5703,"130,485",17,False
ISL,CHN,Thread/Yarn,5509,"87,751",2,False
ISL,IND,Thread/Yarn,5207,"63,453",3,False
ISL,IND,Carpets,5705,"63,087",8,False
ISL,CHN,Hair Products,670420,"52,379",0,False
ISL,BRA,Garments,61,"51,631",0,False
ISL,MUS,Garments,61,"51,273",1,False
ISL,CHN,Polyvinyl Chloride,390421,"51,238",7,False
ISL,CHN,Christmas Decorations,853922,"50,644",3,False
ISL,IND,Carpets,5701,"37,126",4,False
ISL,IND,Tea,210690,"26,425",1,False
ISL,CHN,Tomato Products,210320,"23,665",3,False
ISL,MUS,Garments,62,"22,994",0,False
ISL,CHN,Cotton,5201,"18,362",0,False
ISL,CHN,Nails,761610,"17,227",1,False
ISL,CHN,Thread/Yarn,5401,"16,535",0,False
ISL,CHN,Thread/Yarn,5207,"16,479",1,False
ISL,CHN,Thread/Yarn,5402,"12,008",1,False
ISL,IND,Thread/Yarn,5401,"7,999",0,False
ISL,CHN,Bricks,690210,"7,197",1,False
ISL,PER,Gold,7108,"5,774",1,False
ISL,BRA,Garments,62,"5,316",0,False
ISL,PAK,Carpets,5705,"4,721",0,False
ISL,CHN,Thread/Yarn,5508,"4,591",0,False
ISL,CHN,Thread/Yarn,5511,"3,990",0,False
ISL,PAK,Carpets,5702,"3,660",1,False
ISL,CHN,Thread/Yarn,5204,"3,553",0,False
ISL,IND,Carpets,5704,"2,848",1,False
ISL,ARG,Garments,61,"1,992",0,False
ISL,IND,Bricks,690210,"1,713",0,False
ISL,CHN,Aluminum,7605,"1,559",0,False
ISL,MMR,Rice,1006,"1,466",1,False
ISL,CHN,Hair Products,670300,"1,334",0,False
ISL,CHN,Thread/Yarn,5406,952,0,False
ISL,AGO,Diamonds,7102,673,0,False
ISL,CHN,Nails,741510,628,0,False
ISL,CHN,Thread/Yarn,5510,550,0,False
ISL,CHN,Aluminum,7603,412,0,False
ISL,IND,Thread/Yarn,5511,385,0,False
ISL,NPL,Carpets,5703,372,0,False
ISL,PAK,Carpets,5703,294,0,False
ISL,IND,Thread/Yarn,5204,239,0,False
ISL,CHN,Polyvinyl Chloride,390410,183,0,False
ISL,CHN,Thread/Yarn,5205,171,0,False
ISL,ARG,Garments,62,121,0,False
ISL,CHN,Squid,160554,101,0,False
ISL,ETH,Textiles (hand-woven),5209,87,0,False
ISL,CHN,Polyvinyl Chloride,390422,85,0,False
ISL,CHN,Bricks,6904,83,0,False
ISL,IND,Rice,100890,50,0,False
ISL,CHN,Bricks,681011,37,0,False
ISL,CHN,Bricks,6901,35,0,False
ISL,IND,Bricks,690290,24,0,False
ISL,CHN,Thread/Yarn,5403,14,0,False
ISL,MMR,Rubies,710391,13,0,False
ISL,PAK,Cotton,5201,10,0,False
ITA,CHN,Electronics,85,"11,112,441,969","622,814",False
ITA,CHN,Garments,62,"1,355,845,612","51,841",False
ITA,CHN,Garments,61,"1,046,586,288","51,426",False
ITA,CHN,Footwear,64,"1,025,858,484","70,339",False
ITA,BGD,Garments,61,"970,975,829","67,682",False
ITA,BGD,Garments,62,"578,695,492","31,729",False
ITA,CHN,Toys,9503,"399,182,465","40,176",False
ITA,MMR,Garments,62,"217,056,838","8,635",False
ITA,MYS,Electronics,85,"192,662,946","6,357",False
ITA,IND,Garments,61,"189,836,471","6,918",False
ITA,CIV,Cocoa,180100,"180,365,006","37,957",False
ITA,VNM,Garments,62,"159,757,196","2,839",False
ITA,IND,Garments,62,"145,367,014","3,792",False
ITA,CHN,Tomato Products,200290,"120,191,641","98,202",False
ITA,CHN,Thread/Yarn,5402,"115,820,022","52,556",False
ITA,VNM,Garments,61,"114,341,932","3,419",False
ITA,CHN,Christmas Decorations,950510,"110,259,530","16,646",False
ITA,IND,Thread/Yarn,5205,"65,164,324","9,867",False
ITA,CHN,Artificial Flowers,6702,"61,267,611","7,841",False
ITA,CHN,Aluminum,7606,"54,022,917","17,681",False
ITA,MMR,Garments,61,"52,657,260","2,172",False
ITA,CHN,Toys,9504,"51,757,244","7,224",False
ITA,PER,Gold,7108,"50,398,646",307,False
ITA,MYS,Rubber Gloves,401519,"42,953,531","8,127",False
ITA,NGA,Cocoa,180100,"41,354,420","8,659",False
ITA,IDN,Nickel,720260,"38,287,974","21,131",False
ITA,IND,Rice,1006,"33,190,743","27,035",False
ITA,CHN,Thread/Yarn,5205,"32,642,742","3,713",False
ITA,CHN,Toys,950590,"32,319,350","4,901",False
ITA,CHN,Hair Products,670420,"22,068,725",62,False
ITA,CHN,Metallurgical Grade Silicon,280469,"19,295,980","11,170",False
ITA,CHN,Tomato Products,120991,"18,662,744",383,False
ITA,CHN,Aluminum,7604,"17,183,020","4,505",False
ITA,IND,Carpets,5702,"16,300,701","2,613",False
ITA,CHN,Thread/Yarn,5403,"16,265,833","2,932",False
ITA,MMR,Rice,1006,"15,151,822","20,966",False
ITA,CHN,Bricks,690210,"13,922,809","7,056",False
ITA,THA,Garments,62,"13,211,187",150,False
ITA,IND,Carpets,5703,"10,917,941","1,846",False
ITA,CHN,Bricks,690220,"10,454,690","10,315",False
ITA,CHN,Coal,2701,"10,298,774","29,967",False
ITA,CHN,Nails,7317,"9,435,072","8,689",False
ITA,CHN,Thread/Yarn,5510,"8,979,949","1,916",False
ITA,IND,Thread/Yarn,5509,"8,711,677","2,870",False
ITA,THA,Garments,61,"8,342,728",197,False
ITA,IDN,Nickel,7501,"8,044,964",540,False
ITA,MUS,Garments,62,"7,741,497",246,False
ITA,IND,Carpets,5705,"6,647,509",789,False
ITA,CHN,Aluminum,7601,"6,635,705","2,054",False
ITA,CHN,Thread/Yarn,5509,"6,454,315","1,202",False
ITA,IND,Carpets,5701,"6,340,467",222,False
ITA,CHN,Aluminum,7605,"6,139,332","1,470",False
ITA,IND,Thread/Yarn,5402,"5,663,693","2,690",False
ITA,IND,Tea,210690,"5,329,085","1,014",False
ITA,MWI,Tobacco,2401,"5,135,576","1,128",False
ITA,IND,Bricks,690220,"4,894,003","1,830",False
ITA,IND,Thread/Yarn,5510,"3,828,505",829,False
ITA,CHN,Thread/Yarn,5401,"3,800,407","1,071",False
ITA,CHN,Thread/Yarn,5508,"3,373,686","1,020",False
ITA,IND,Sandstone,251620,"3,194,834","12,740",False
ITA,PAK,Cotton,5201,"3,167,402","1,273",False
ITA,CHN,Bricks,690290,"2,851,858","1,337",False
ITA,CHN,Tomato Products,210390,"2,851,305","1,358",False
ITA,IND,Tea,210120,"2,735,705","1,773",False
ITA,NPL,Carpets,5701,"2,662,731",50,False
ITA,CHN,Thread/Yarn,5206,"2,649,437",233,False
ITA,CHN,Nails,761610,"2,289,961",188,False
ITA,CHN,Gloves,420329,"2,274,971",166,False
ITA,PAK,Carpets,5702,"1,650,181",283,False
ITA,PAK,Carpets,5701,"1,573,506",52,False
ITA,BRA,Garments,62,"1,423,690",7,False
ITA,MYS,Garments,61,"1,293,294",50,False
ITA,IND,Thread/Yarn,5403,"1,232,192",205,False
ITA,CHN,Polyvinyl Chloride,390422,"1,206,712",533,False
ITA,CHN,Thread/Yarn,5511,"1,131,163",173,False
ITA,MYS,Garments,62,"1,102,720",15,False
ITA,CHN,Bricks,681011,"1,082,788","1,987",False
ITA,CHN,Hair Products,670300,"1,004,373",4,False
ITA,IND,Bricks,690290,"986,614",308,False
ITA,KAZ,Cotton,5201,"855,353",423,False
ITA,CHN,Christmas Decorations,853922,"846,562",82,False
ITA,CHN,Thread/Yarn,5406,"787,612",104,False
ITA,BRA,Garments,61,"770,240",8,False
ITA,IND,Embellished Textiles,540792,"756,963",149,False
ITA,IND,Thread/Yarn,5511,"709,370",92,False
ITA,MMR,Rubies,710391,"697,990",0,False
ITA,IND,Thread/Yarn,5206,"638,071",113,False
ITA,MUS,Garments,61,"580,140",7,False
ITA,PAK,Carpets,5705,"539,986",376,False
ITA,CHN,Polyvinyl Chloride,390410,"512,764",721,False
ITA,CHN,Gloves,611691,"477,774",4,False
ITA,CHN,Thread/Yarn,5204,"473,821",64,False
ITA,BLR,Furniture,94,"428,258",359,False
ITA,IND,Thread/Yarn,5204,"400,989",44,False
ITA,SLE,Diamonds,7102,"388,727",0,False
ITA,IND,Bricks,690210,"381,133",382,False
ITA,IDN,Nickel,7502,"315,864",20,False
ITA,IND,Thread/Yarn,5401,"270,308",40,False
ITA,NPL,Carpets,5703,"242,814",6,False
ITA,CHN,Fireworks,360410,"219,937",508,False
ITA,CHN,Caustic Soda,281511,"202,419",322,False
ITA,NPL,Carpets,5702,"185,481",4,False
ITA,BFA,Cotton,5201,"167,751",75,False
ITA,MMR,Jade,710399,"141,569",0,False
ITA,IND,Thread/Yarn,5508,"107,209",20,False
ITA,IND,Rice,100890,"106,354",58,False
ITA,MMR,Bricks,690220,"87,455",81,False
ITA,CHN,Cotton,5201,"81,658",26,False
ITA,CHN,Thread/Yarn,5207,"68,644",9,False
ITA,PER,Timber,4403,"55,737",37,False
ITA,CHN,Bricks,6901,"55,196",2,False
ITA,ARG,Garments,62,"55,182",0,False
ITA,CHN,Nails,741510,"52,840",5,False
ITA,ARG,Garments,61,"36,454",0,False
ITA,CHN,Bricks,6904,"28,314",57,False
ITA,IND,Bricks,681011,"24,093",25,False
ITA,CHN,Polysilicon,280461,"21,353",0,False
ITA,PAK,Carpets,5703,"17,469",4,False
ITA,IND,Carpets,5704,"10,563",2,False
ITA,CHN,Squid,160554,"8,892",4,False
ITA,CHN,Aluminum,7603,"8,698",1,False
ITA,NPL,Carpets,5705,"8,686",0,False
ITA,BRA,Timber,4403,"5,285",20,False
ITA,CHN,Polyvinyl Chloride,390421,"4,719",1,False
ITA,MMR,"Beans (green, soy, yellow)",1201,"3,815",4,False
ITA,AGO,Diamonds,7102,"2,875",0,False
ITA,IND,Thread/Yarn,5406,"2,742",0,False
ITA,IND,Bricks,6901,"1,155",0,False
ITA,IND,Embellished Textiles,580900,859,0,False
ITA,BRA,Charcoal,4402,430,0,False
ITA,IND,Bricks,6904,267,3,False
ITA,IND,Thread/Yarn,5207,2,0,False
